"Aconitum","Aconitum.lycoctonum","Allium","Amaranthaceae","Anagallis.arvensis","Anagallis.tenella","Asplenium","Astragalus.alpinus","Astragalus.frigidus","Astragalus.glycyphyllos","Astragalus.Oxytropis","Bassia.laniflora","Bistorta.officinalis","Boraginaceae","Bryales","Calystegia","Carya","Cerastium.cerastoides","Chamaenerion","Cryptogramma","Cryptogramma.crispa","Cystopteris.fragilis","dataset_ID","Dryopteris","Dryopteris.carthusiana","Dryopteris.dilatata","Dryopteris.filix.mas","Ephedra","Ephedra.distachya","Ephedra.fragilis","Epilobium","Gymnocarpium","Gymnocarpium.dryopteris","Heracleum","Hydrocotyle.vulgaris","Krascheninnikovia.ceratoides","Lamiaceae","Liliaceae","Listera","Lonicera","Lonicera.xylosteum","Lycopodiaceae","Lycopodium.clavatum","Lysimachia","Maianthemum","Malvaceae","meantimes","Mentha","Monotropa","Onagraceae","Orchidaceae","Oxalis","Polygonaceae","Polypodiaceae","Polypodium","Polypodium.vulgare","Polystichum","Primulaceae","Pteridium","Pteridium.aquilinum","Ranunculaceae","Ribes","Rosa","Rosaceae","Scilla","Scrophularia","Scrophulariaceae","Silene","Silene.viscaria","Solidago","Stachys","Trientalis.europaea","Varia"
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"430.178",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"580.431",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"732.624",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"895.092",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1083.329",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1381.683",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1626.66",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"1841.484",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2067.101",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2349.608",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2433.377",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2562.154",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2620.733",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2733.403",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"2848.313",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"2975.05",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"3157.439",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3319.905",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3577.456",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"3818.08",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4035.063",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"4258.429",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4520.673",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"4742.735",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"4801.781",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4856.486",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4962.987",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"5077.762",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"5235.327",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5353.092",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"5478.078",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5614.995",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","1",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"5729.731",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"5852.525",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5927.566",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6000.185",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","1",NA,NA,NA,NA,"0",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"6164.254",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"6360.584",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"6537.104",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"6725.004",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"7119.906",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"7525.382",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","2",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"7556.316",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"7584.538",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"7615.788",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"7757.56",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,"7944.08",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,"8129.755",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,"8328.434",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,"8508.503",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,"8584.271",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,"8662.394",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,"8910.989",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,"9209.497",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,"9539.375",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,"9890.416",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72",NA,NA,NA,"10194.531",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,"1",NA,NA,NA,NA,NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,"10328.481",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"11170.844",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"20293","0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"11593.527",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA
