"","human.footprint.Age","human.footprint.Material"
"5369",2810,"Charcoal"
"5370",2810,"-"
"5371",2810,"Charcoal"
"5372",2810,""
"5373",2810,"Charcoal"
"5374",2810,"Charcoal"
"5375",2810,"Charcoal"
"5376",2810,"charcoal"
"5377",2810,""
"5378",2810,""
"5379",2811,"Charcoal"
"5380",2815,"Charcoal"
"5381",2815,"collagen bone"
"5382",2815,""
"5383",2815,""
"5384",2820,"Charcoal"
"5385",2820,"charcoal"
"5386",2820,"charcoal"
"5387",2820,"charcoal"
"5388",2820,"Charcoal"
"5389",2820,"Charcoal"
"5390",2820,"Charcoal"
"5391",2820,"charcoal"
"5392",2820,"charcoal"
"5393",2820,""
"5394",2821,"Charcoal"
"5395",2821,"Charcoal"
"5396",2822,"Charcoal"
"5397",2825,""
"5398",2826,"Charcoal"
"5399",2826,"Charcoal"
"5400",2830,"Charcoal"
"5401",2830,"Charcoal"
"5402",2830,""
"5403",2830,"collagen bone"
"5404",2830,""
"5405",2830,""
"5406",2830,""
"5407",2830,""
"5408",2831,"Charcoal"
"5409",2834,"Charcoal"
"5410",2835,"charcoal"
"5411",2835,"Charcoal"
"5412",2835,"charcoal"
"5413",2835,""
"5414",2835,""
"5415",2839,"Charcoal"
"5416",2839,"Charcoal"
"5417",2840,"Charcoal"
"5418",2840,"charcoal"
"5419",2840,"wood"
"5420",2840,"charcoal"
"5421",2840,"Charcoal"
"5422",2840,"Charcoal"
"5423",2840,"Charcoal"
"5424",2840,""
"5425",2841,"Charcoal"
"5426",2841,"Charcoal"
"5427",2841,"Charcoal"
"5428",2845,"Charcoal"
"5429",2845,"cremated bones"
"5430",2845,""
"5431",2850,"Charcoal"
"5432",2850,"Charcoal"
"5433",2850,"Charcoal"
"5434",2850,"Charcoal"
"5435",2850,"Charcoal"
"5436",2850,"collagen bone"
"5437",2850,""
"5438",2853,"Charcoal"
"5439",2854,"Charcoal"
"5440",2855,"wood"
"5441",2855,"Charcoal"
"5442",2855,""
"5443",2858,"Charcoal"
"5444",2860,"Shell"
"5445",2860,"charcoal"
"5446",2860,"charcoal"
"5447",2860,"bone"
"5448",2860,"Charcoal"
"5449",2860,"Charcoal"
"5450",2860,"Hazel nutshell"
"5451",2860,"Cereal"
"5452",2860,""
"5453",2863,"Charcoal"
"5454",2865,"Charcoal"
"5455",2865,"Charcoal"
"5456",2865,""
"5457",2870,"Charcoal"
"5458",2870,"Charcoal"
"5459",2870,"Charcoal"
"5460",2870,"charcoal"
"5461",2870,"charcoal"
"5462",2870,"charcoal"
"5463",2870,"Charcoal"
"5464",2870,"charcoal"
"5465",2871,"Charcoal"
"5466",2872,"Charcoal"
"5467",2875,"Charcoal"
"5468",2875,"Cereal"
"5469",2875,"Triticum"
"5470",2875,""
"5471",2875,""
"5472",2875,""
"5473",2875,""
"5474",2875,"Charcoal"
"5475",2876,"Charcoal"
"5476",2879,"Charcoal"
"5477",2880,"Charcoal"
"5478",2880,"charcoal"
"5479",2880,"charcoal"
"5480",2880,"charcoal"
"5481",2880,"charcoal"
"5482",2880,"charcoal"
"5483",2880,"Charcoal"
"5484",2880,"charcoal"
"5485",2880,"Charcoal"
"5486",2880,"Charcoal"
"5487",2880,""
"5488",2882,"Charcoal"
"5489",2883,"cremated bones"
"5490",2885,"charred crust"
"5491",2885,"Charcoal"
"5492",2885,"Charcoal"
"5493",2885,""
"5494",2888,"cremated bones"
"5495",2890,"Charcoal"
"5496",2890,"charcoal"
"5497",2890,"Charcoal"
"5498",2890,"collagen bone"
"5499",2890,"wood"
"5500",2890,"Charcoal"
"5501",2890,"charcoal"
"5502",2890,"collagen bone"
"5503",2890,""
"5504",2890,""
"5505",2895,"Charcoal"
"5506",2895,"collagen bone"
"5507",2898,"Charcoal"
"5508",2900,"Charcoal"
"5509",2900,"peat"
"5510",2900,"charcoal"
"5511",2900,"charcoal"
"5512",2900,"charcoal"
"5513",2900,"collagen bone"
"5514",2900,"charcoal"
"5515",2900,"charcoal"
"5516",2903,"Charcoal"
"5517",2905,"charcoal"
"5518",2905,""
"5519",2905,""
"5520",2910,"-"
"5521",2910,"Charcoal"
"5522",2910,"charcoal"
"5523",2910,"Charcoal"
"5524",2910,"Charcoal"
"5525",2910,"charcoal"
"5526",2910,"resin"
"5527",2910,""
"5528",2912,"Charcoal"
"5529",2914,"Charcoal"
"5530",2915,"charcoal"
"5531",2915,"charcoal"
"5532",2915,"Charcoal"
"5533",2915,""
"5534",2915,""
"5535",2915,""
"5536",2920,"Charcoal"
"5537",2920,"charcoal"
"5538",2920,"charcoal"
"5539",2920,"collagen bone"
"5540",2920,"collagen bone"
"5541",2920,""
"5542",2921,"Charcoal"
"5543",2924,"Charcoal"
"5544",2925,"charcoal"
"5545",2926,"Charcoal"
"5546",2926,"Nutshell"
"5547",2930,"Charcoal"
"5548",2930,"wood"
"5549",2930,""
"5550",2930,"Charcoal"
"5551",2932,"Charcoal"
"5552",2935,"Charcoal"
"5553",2935,"charcoal"
"5554",2935,"Charcoal"
"5555",2935,""
"5556",2935,"Charcoal"
"5557",2939,"Charcoal"
"5558",2940,"Charcoal"
"5559",2940,"resin"
"5560",2940,"Charcoal"
"5561",2940,"dentin"
"5562",2940,""
"5563",2941,"Charcoal"
"5564",2941,"Charcoal"
"5565",2944,"Charcoal"
"5566",2945,"resin"
"5567",2945,"Charcoal"
"5568",2945,"charcoal"
"5569",2950,"charcoal"
"5570",2950,""
"5571",2950,"Charcoal"
"5572",2950,"charcoal"
"5573",2950,"Charcoal"
"5574",2950,""
"5575",2950,""
"5576",2955,"charcoal"
"5577",2955,""
"5578",2958,"Charcoal"
"5579",2959,"Charcoal"
"5580",2960,"Charcoal"
"5581",2960,""
"5582",2960,"Charcoal"
"5583",2960,"wood (runner)"
"5584",2960,"charred crust"
"5585",2960,"charcoal"
"5586",2960,"Charcoal"
"5587",2960,"Charcoal"
"5588",2960,"Charcoal"
"5589",2960,""
"5590",2960,""
"5591",2964,"Charcoal"
"5592",2965,"Hazel nutshell"
"5593",2965,""
"5594",2965,""
"5595",2969,"Charcoal"
"5596",2969,"Charcoal"
"5597",2970,"charcoal"
"5598",2970,"charcoal"
"5599",2974,"Charcoal"
"5600",2974,"Charcoal"
"5601",2975,"Wood"
"5602",2975,"Charcoal"
"5603",2975,"Charcoal"
"5604",2975,"resin"
"5605",2975,"collagen bone"
"5606",2975,""
"5607",2975,""
"5608",2980,"-"
"5609",2980,"charcoal"
"5610",2980,"Charcoal"
"5611",2980,"Charcoal"
"5612",2980,"Charcoal"
"5613",2980,"Charcoal"
"5614",2980,"Charcoal"
"5615",2982,"Charcoal"
"5616",2985,"charcoal"
"5617",2985,"charcoal"
"5618",2985,"charcoal"
"5619",2985,""
"5620",2985,""
"5621",2986,"Charcoal"
"5622",2986,"Charcoal"
"5623",2988,"Charcoal"
"5624",2989,"Charcoal"
"5625",2990,"Charcoal"
"5626",2990,"Charcoal"
"5627",2990,"Charcoal"
"5628",2990,"charcoal"
"5629",2990,"charcoal"
"5630",2990,"Charcoal"
"5631",2990,"Charcoal"
"5632",2990,"Charcoal"
"5633",2990,"Charcoal"
"5634",2990,"Charcoal"
"5635",2990,""
"5636",2995,"Charcoal"
"5637",2995,""
"5638",2995,"collagen bone"
"5639",3000,"charcoal"
"5640",3000,"Charcoal"
"5641",3000,"charcoal"
"5642",3000,""
"5643",3000,""
"5644",3005,"Charcoal"
"5645",3009,"Charcoal"
"5646",3010,"Charcoal"
"5647",3010,"peat"
"5648",3010,"Charcoal"
"5649",3010,"charcoal"
"5650",3010,"charcoal"
"5651",3010,"Charcoal"
"5652",3010,"collagen bone"
"5653",3010,"Charcoal"
"5654",3010,"charcoal"
"5655",3010,""
"5656",3010,""
"5657",3015,"Charcoal"
"5658",3015,""
"5659",3015,""
"5660",3015,""
"5661",3015,""
"5662",3016,"Charcoal"
"5663",3019,"Charcoal"
"5664",3020,"Charcoal"
"5665",3020,"Charcoal"
"5666",3020,"charcoal"
"5667",3020,"cremated bones"
"5668",3020,"plant macrofossils"
"5669",3020,""
"5670",3022,"Charcoal"
"5671",3024,"Charcoal"
"5672",3025,"collagen bone"
"5673",3026,"Charcoal"
"5674",3028,"Charcoal"
"5675",3030,"Charcoal"
"5676",3030,"Charcoal"
"5677",3030,"Charcoal"
"5678",3030,"tooth"
"5679",3031,"Charcoal"
"5680",3031,"Charcoal"
"5681",3035,"charred crust"
"5682",3035,"Charcoal"
"5683",3035,"Ceramics"
"5684",3035,""
"5685",3035,""
"5686",3035,""
"5687",3040,"collagen bone"
"5688",3040,"Charcoal"
"5689",3040,"Charcoal"
"5690",3040,""
"5691",3040,""
"5692",3041,"Nutshell"
"5693",3042,"Charcoal"
"5694",3045,"Ceramics"
"5695",3045,"Charcoal"
"5696",3047,"Charcoal"
"5697",3047,"Charcoal"
"5698",3048,"Charcoal"
"5699",3050,"Charcoal"
"5700",3050,"Bone"
"5701",3050,"Charcoal"
"5702",3053,"Charcoal"
"5703",3055,"human bone"
"5704",3055,"cremated bones"
"5705",3055,"cremated bones"
"5706",3055,"Ceramics"
"5707",3055,"collagen bone"
"5708",3055,"charcoal"
"5709",3055,""
"5710",3060,"Charcoal"
"5711",3060,"Charcoal"
"5712",3060,"Charcoal"
"5713",3060,"Bone"
"5714",3060,"cremated bones"
"5715",3060,""
"5716",3060,""
"5717",3060,"charcoal"
"5718",3064,"Charcoal"
"5719",3065,"charcoal"
"5720",3065,""
"5721",3066,"Charcoal"
"5722",3070,"Charcoal"
"5723",3070,""
"5724",3070,""
"5725",3071,"Charcoal"
"5726",3072,"collagen bone"
"5727",3076,"collagen bone"
"5728",3076,"Cereal"
"5729",3078,"collagen bone"
"5730",3080,"Charcoal"
"5731",3080,"Charcoal"
"5732",3080,"Ceramics"
"5733",3080,"Charcoal"
"5734",3081,"Charcoal"
"5735",3081,"Charcoal"
"5736",3085,"Charcoal"
"5737",3085,"Charcoal"
"5738",3085,"collagen bone"
"5739",3085,"Charcoal"
"5740",3085,"Charcoal"
"5741",3090,"Charcoal"
"5742",3090,"charcoal"
"5743",3090,"charcoal"
"5744",3090,"Charcoal"
"5745",3090,"charcoal"
"5746",3090,"Charcoal"
"5747",3090,"Hazel nutshell"
"5748",3090,""
"5749",3091,"Charcoal"
"5750",3094,"collagen bone"
"5751",3095,"charcoal"
"5752",3095,"collagen bone"
"5753",3096,"Charcoal"
"5754",3098,"Food crust"
"5755",3100,"Charcoal"
"5756",3100,"Charcoal"
"5757",3100,"charcoal"
"5758",3100,"charcoal"
"5759",3100,"Charcoal"
"5760",3100,"Charcoal"
"5761",3100,"collagen bone"
"5762",3100,"charcoal"
"5763",3101,"collagen bone"
"5764",3102,"Charcoal"
"5765",3104,"Charcoal"
"5766",3105,"collagen bone"
"5767",3105,"collagen bone"
"5768",3105,"Charcoal"
"5769",3105,""
"5770",3106,"Charcoal"
"5771",3110,"Charcoal"
"5772",3110,"Charcoal"
"5773",3110,""
"5774",3111,"Charcoal"
"5775",3113,"Charcoal"
"5776",3115,"Charcoal"
"5777",3115,"charcoal"
"5778",3116,"Charcoal"
"5779",3117,"Charcoal"
"5780",3118,"Charcoal"
"5781",3120,"charcoal"
"5782",3120,"Charcoal"
"5783",3120,"charcoal"
"5784",3120,""
"5785",3121,"Charcoal"
"5786",3125,"Charcoal"
"5787",3125,"charcoal"
"5788",3125,""
"5789",3126,"collagen bone"
"5790",3130,"Charcoal"
"5791",3130,"Charcoal"
"5792",3130,"charcoal"
"5793",3130,"collagen bone"
"5794",3130,"Charcoal"
"5795",3130,""
"5796",3130,"collagen bone"
"5797",3131,"collagen bone"
"5798",3131,"Charcoal"
"5799",3132,"collagen bone"
"5800",3133,"collagen bone"
"5801",3134,"Charcoal"
"5802",3134,"Charcoal"
"5803",3135,"charred crust"
"5804",3135,"Charcoal"
"5805",3135,""
"5806",3140,"charcoal"
"5807",3140,"Charcoal"
"5808",3140,"Charcoal"
"5809",3142,"Charcoal"
"5810",3143,"Charcoal"
"5811",3144,"collagen bone"
"5812",3144,"collagen bone"
"5813",3145,"charcoal"
"5814",3145,"dentin"
"5815",3145,""
"5816",3148,"charcoal"
"5817",3150,"collagen bone"
"5818",3150,"cremated bones"
"5819",3155,"Cereal"
"5820",3158,"collagen bone"
"5821",3160,"Charcoal"
"5822",3160,"bark"
"5823",3160,"bark"
"5824",3160,"collagen bone"
"5825",3166,"collagen bone"
"5826",3168,"Charcoal"
"5827",3170,"collagen bone"
"5828",3170,"charcoal"
"5829",3170,"Charcoal"
"5830",3174,"collagen bone"
"5831",3175,"charcoal"
"5832",3175,"Charcoal"
"5833",3175,"cremated bones"
"5834",3176,"Charcoal"
"5835",3178,"Charcoal"
"5836",3178,"Charcoal"
"5837",3179,"collagen bone"
"5838",3180,"Charcoal"
"5839",3180,"charcoal"
"5840",3180,"charcoal"
"5841",3187,"collagen bone"
"5842",3187,"charcoal"
"5843",3187,"Charcoal"
"5844",3190,"Charcoal"
"5845",3190,"Charcoal"
"5846",3190,""
"5847",3190,"wood"
"5848",3190,"Charcoal"
"5849",3190,"collagen bone"
"5850",3191,"collagen bone"
"5851",3192,"Charcoal"
"5852",3193,"collagen bone"
"5853",3196,"Charcoal"
"5854",3198,"Charcoal"
"5855",3200,"Charcoal"
"5856",3200,"charcoal"
"5857",3200,"charcoal"
"5858",3200,"Charcoal"
"5859",3200,"human bone"
"5860",3201,"collagen bone"
"5861",3204,"collagen bone"
"5862",3205,"charcoal"
"5863",3205,"Hazel nutshell"
"5864",3205,""
"5865",3205,"grain"
"5866",3210,"charred crust"
"5867",3210,"Charcoal"
"5868",3210,"Charcoal"
"5869",3210,""
"5870",3210,""
"5871",3211,"Charcoal"
"5872",3215,"Charcoal"
"5873",3217,"Charcoal"
"5874",3218,"Charcoal"
"5875",3220,"charcoal"
"5876",3220,"charcoal"
"5877",3224,"Charcoal"
"5878",3225,"dentin"
"5879",3230,""
"5880",3232,"Burned bone"
"5881",3233,"Charcoal"
"5882",3235,"Charcoal"
"5883",3235,"charcoal"
"5884",3240,"macrofossil"
"5885",3240,"Charcoal"
"5886",3240,"Charcoal"
"5887",3240,"Charcoal"
"5888",3240,""
"5889",3245,"Charcoal"
"5890",3247,"collagen bone"
"5891",3249,"collagen bone"
"5892",3249,"Nutshell"
"5893",3250,"Cereal"
"5894",3250,"charcoal"
"5895",3250,"Charcoal"
"5896",3250,"Charcoal"
"5897",3250,"Charcoal"
"5898",3251,"collagen bone"
"5899",3252,"Charcoal"
"5900",3255,"charcoal"
"5901",3255,"Charcoal"
"5902",3255,"Charcoal"
"5903",3256,"collagen bone"
"5904",3258,"Charcoal"
"5905",3260,"Charcoal"
"5906",3260,""
"5907",3260,"Charcoal"
"5908",3260,""
"5909",3260,"collagen bone"
"5910",3263,"Charcoal"
"5911",3264,"collagen bone"
"5912",3265,"Charcoal"
"5913",3265,"Charcoal"
"5914",3270,"charcoal"
"5915",3270,"wood"
"5916",3270,"Charcoal"
"5917",3273,"Charcoal"
"5918",3274,"Charcoal"
"5919",3275,""
"5920",3278,"Charcoal"
"5921",3280,"Charcoal"
"5922",3280,""
"5923",3280,"Charcoal"
"5924",3280,"Charcoal"
"5925",3280,"grain"
"5926",3285,"Charcoal"
"5927",3285,"dentin"
"5928",3290,"charcoal"
"5929",3290,"Charcoal"
"5930",3290,""
"5931",3290,""
"5932",3294,"Charcoal"
"5933",3295,"collagen bone"
"5934",3295,"Charcoal"
"5935",3298,"Charcoal"
"5936",3298,"Charcoal"
"5937",3300,"charcoal"
"5938",3300,"collagen bone"
"5939",3300,"Shell"
"5940",3300,"Charcoal"
"5941",3304,"Charcoal"
"5942",3304,"Charcoal"
"5943",3304,"Charcoal"
"5944",3305,"bone"
"5945",3305,"Charcoal"
"5946",3307,"collagen bone"
"5947",3307,"collagen bone"
"5948",3307,"Charcoal"
"5949",3309,"collagen bone"
"5950",3310,"Charcoal"
"5951",3310,"Charcoal"
"5952",3310,"Charcoal"
"5953",3312,"Charcoal"
"5954",3315,"Birchbark"
"5955",3316,"collagen bone"
"5956",3318,"Charcoal"
"5957",3318,"Charcoal"
"5958",3319,"Charcoal"
"5959",3320,"Charcoal"
"5960",3320,"charred crust"
"5961",3320,"charcoal"
"5962",3320,"Charcoal"
"5963",3321,"Charcoal"
"5964",3325,"Charcoal"
"5965",3325,"Charcoal"
"5966",3330,"Charcoal"
"5967",3331,"Charcoal"
"5968",3335,"Charcoal"
"5969",3335,"Charcoal"
"5970",3337,"Charcoal"
"5971",3338,"Charcoal"
"5972",3340,"Charcoal"
"5973",3340,"Charcoal"
"5974",3340,"charcoal"
"5975",3343,"Charcoal"
"5976",3345,"Charcoal"
"5977",3345,"Charcoal"
"5978",3347,"collagen bone"
"5979",3350,"Charcoal"
"5980",3350,"Charcoal"
"5981",3350,"Charcoal"
"5982",3350,"charcoal"
"5983",3350,"collagen bone"
"5984",3350,"wood"
"5985",3350,"Charcoal"
"5986",3350,"Charcoal"
"5987",3350,"Charcoal"
"5988",3350,"collagen bone"
"5989",3352,"Charcoal"
"5990",3356,"Cerealia"
"5991",3360,"Charcoal"
"5992",3360,"gyttja"
"5993",3360,"Charcoal"
"5994",3360,"bone"
"5995",3363,"Charcoal"
"5996",3365,"Charcoal"
"5997",3366,"Charcoal"
"5998",3368,"Charcoal"
"5999",3370,"Charcoal"
"6000",3370,"collagen bone"
"6001",3370,"Charcoal"
"6002",3370,"Charcoal"
"6003",3370,"Charcoal"
"6004",3372,"Charcoal"
"6005",3375,"Hazel nutshell"
"6006",3375,""
"6007",3379,"Charcoal"
"6008",3380,"collagen bone"
"6009",3380,"charcoal"
"6010",3380,"Charcoal"
"6011",3380,"charcoal"
"6012",3380,"grain"
"6013",3381,"Charcoal"
"6014",3385,"Charcoal"
"6015",3385,"bone"
"6016",3385,"collagen bone"
"6017",3385,"grain"
"6018",3386,"Charcoal"
"6019",3388,"Charcoal"
"6020",3390,"collagen bone"
"6021",3390,"Charcoal"
"6022",3390,"Charcoal"
"6023",3390,"Charcoal"
"6024",3395,"nutshell"
"6025",3395,"Charcoal"
"6026",3400,"Charcoal"
"6027",3400,"Charcoal"
"6028",3400,"Charcoal"
"6029",3400,"charcoal"
"6030",3400,"Charcoal"
"6031",3400,"Charcoal"
"6032",3403,"bone"
"6033",3404,""
"6034",3404,"Charcoal"
"6035",3408,"Charcoal"
"6036",3410,"Charcoal"
"6037",3410,"Charcoal"
"6038",3410,"charcoal"
"6039",3410,"collagen bone"
"6040",3410,"wood"
"6041",3410,"charcoal"
"6042",3410,"Charcoal"
"6043",3410,"Charcoal"
"6044",3410,"Charcoal"
"6045",3410,"charcoal"
"6046",3415,"Charcoal"
"6047",3415,"collagen bone"
"6048",3415,""
"6049",3420,"birch tar"
"6050",3420,"charcoal"
"6051",3420,"macrofossil"
"6052",3420,"charcoal"
"6053",3420,"Charcoal"
"6054",3423,"Hazel nutshell"
"6055",3425,"collagen bone"
"6056",3425,"bone"
"6057",3425,"charcoal"
"6058",3425,"charcoal"
"6059",3425,""
"6060",3430,"Charcoal"
"6061",3430,"charcoal"
"6062",3430,"Charcoal"
"6063",3431,"Cereal"
"6064",3434,"Charcoal"
"6065",3435,"collagen bone"
"6066",3435,"Charcoal"
"6067",3435,"Charcoal"
"6068",3437,"Wood"
"6069",3439,"Charcoal"
"6070",3440,"charcoal"
"6071",3440,"charcoal"
"6072",3440,""
"6073",3440,"collagen bone"
"6074",3442,"Charcoal"
"6075",3444,"Charcoal"
"6076",3445,"collagen bone"
"6077",3445,"charcoal"
"6078",3450,"peat"
"6079",3450,"collagen bone"
"6080",3450,"collagen bone"
"6081",3450,"Charcoal"
"6082",3450,""
"6083",3452,"Charcoal"
"6084",3453,"grain"
"6085",3453,"grain"
"6086",3454,"Charcoal"
"6087",3455,"Cereal"
"6088",3455,"collagen bone"
"6089",3457,"Charcoal"
"6090",3459,"bone"
"6091",3460,""
"6092",3460,"charcoal"
"6093",3460,"charcoal"
"6094",3460,"bone"
"6095",3460,"collagen bone"
"6096",3460,"dentin"
"6097",3460,"charcoal"
"6098",3460,"charcoal"
"6099",3464,"Cereal"
"6100",3467,"Charcoal"
"6101",3469,"Hazel nutshell"
"6102",3470,"charcoal"
"6103",3470,"charred crust"
"6104",3470,"charcoal"
"6105",3470,"charcoal"
"6106",3470,"Cereal"
"6107",3475,"bark"
"6108",3475,"Charcoal"
"6109",3476,"Charcoal"
"6110",3477,"Cereal"
"6111",3480,"peat"
"6112",3480,"charcoal"
"6113",3480,"Charcoal"
"6114",3480,"collagen bone"
"6115",3484,"collagen bone"
"6116",3485,""
"6117",3488,"Charcoal"
"6118",3489,"Charcoal"
"6119",3490,"charcoal"
"6120",3490,"charcoal"
"6121",3490,"Charcoal"
"6122",3490,"Charcoal"
"6123",3490,"Charcoal"
"6124",3490,"Cereal"
"6125",3490,"Charcoal"
"6126",3495,"Charcoal"
"6127",3495,""
"6128",3500,"Soot from pottery"
"6129",3500,"grain"
"6130",3500,""
"6131",3505,"Cereal"
"6132",3506,"Charcoal"
"6133",3510,"collagen bone"
"6134",3510,"charcoal"
"6135",3510,"charcoal"
"6136",3510,"Charcoal"
"6137",3510,"Charcoal"
"6138",3511,"Charcoal"
"6139",3514,"Charcoal"
"6140",3515,""
"6141",3515,"Charcoal"
"6142",3518,"Charcoal"
"6143",3520,"Charcoal"
"6144",3520,"birch tar"
"6145",3520,"charcoal"
"6146",3520,"Charcoal"
"6147",3520,"Charcoal"
"6148",3522,"Charcoal"
"6149",3524,"grain"
"6150",3524,"grain"
"6151",3525,"Charcoal"
"6152",3525,"collagen bone"
"6153",3525,""
"6154",3526,"Charcoal"
"6155",3530,"Charcoal"
"6156",3530,"Charcoal"
"6157",3530,"Charcoal"
"6158",3533,"Charcoal"
"6159",3534,"Charcoal"
"6160",3535,"charcoal"
"6161",3535,"Cereal"
"6162",3537,"Charcoal"
"6163",3539,"Charcoal"
"6164",3540,"Charcoal"
"6165",3540,"charcoal"
"6166",3540,"bone"
"6167",3540,"collagen bone"
"6168",3540,"collagen bone"
"6169",3540,""
"6170",3541,"Charcoal"
"6171",3543,"Charcoal"
"6172",3545,"bone"
"6173",3548,"Charcoal"
"6174",3550,""
"6175",3550,"Charcoal"
"6176",3550,"Charcoal"
"6177",3550,"charcoal"
"6178",3550,"Shell"
"6179",3550,"Shell"
"6180",3555,"charcoal"
"6181",3555,""
"6182",3556,"collagen bone"
"6183",3556,"Charcoal"
"6184",3557,"Charcoal"
"6185",3558,"Charcoal"
"6186",3560,""
"6187",3560,"Charcoal"
"6188",3560,"charcoal"
"6189",3560,"Charcoal"
"6190",3560,"Charcoal"
"6191",3560,"Charcoal"
"6192",3560,"Charcoal"
"6193",3560,"grain"
"6194",3570,"charcoal"
"6195",3570,"charcoal"
"6196",3570,"charred crust"
"6197",3570,"bone"
"6198",3570,"bone"
"6199",3570,"charcoal"
"6200",3575,"Charcoal"
"6201",3577,"Charcoal"
"6202",3580,""
"6203",3580,"Charcoal"
"6204",3580,"Charcoal"
"6205",3580,"Charcoal"
"6206",3580,"charcoal"
"6207",3580,"charcoal"
"6208",3585,"Charcoal"
"6209",3585,"charcoal"
"6210",3590,""
"6211",3590,"tooth"
"6212",3590,"Charcoal"
"6213",3590,"Charcoal"
"6214",3595,"Charcoal"
"6215",3595,"Charcoal"
"6216",3596,"Food crust"
"6217",3599,"Charcoal"
"6218",3600,"peat"
"6219",3600,"Pottery"
"6220",3600,"bone"
"6221",3600,"bone"
"6222",3600,"Shell"
"6223",3600,"Charcoal"
"6224",3600,"Charcoal"
"6225",3600,"Shell"
"6226",3600,"Charcoal"
"6227",3601,"Charcoal"
"6228",3603,"Charcoal"
"6229",3605,"Charcoal"
"6230",3608,""
"6231",3610,"charcoal"
"6232",3610,"charcoal"
"6233",3610,"macrofossil"
"6234",3610,"charcoal"
"6235",3610,"charcoal"
"6236",3610,"Cereal"
"6237",3610,""
"6238",3615,"collagen bone"
"6239",3615,"charcoal"
"6240",3615,"bone"
"6241",3615,"collagen bone"
"6242",3617,"Charcoal"
"6243",3620,""
"6244",3620,"charcoal"
"6245",3620,"charcoal"
"6246",3620,"Charcoal"
"6247",3620,"Charcoal"
"6248",3620,""
"6249",3630,"Charcoal"
"6250",3630,"Charcoal"
"6251",3630,"Shell"
"6252",3630,"Cereal"
"6253",3635,"Cereal"
"6254",3640,"charcoal"
"6255",3640,"Charcoal"
"6256",3640,"Shell"
"6257",3640,"Charcoal"
"6258",3640,"Charcoal"
"6259",3640,"Charcoal"
"6260",3640,"Charcoal"
"6261",3640,""
"6262",3644,"Charcoal"
"6263",3645,"Charcoal"
"6264",3645,"bone"
"6265",3645,"collagen bone"
"6266",3650,"charcoal"
"6267",3650,"Charcoal"
"6268",3650,"charcoal"
"6269",3650,""
"6270",3650,"charcoal"
"6271",3650,"Never"
"6272",3650,"Charcoal"
"6273",3655,"bone"
"6274",3659,"bone"
"6275",3660,"Soot from pottery"
"6276",3660,"collagen bone"
"6277",3660,"Shell"
"6278",3660,"Charcoal"
"6279",3665,"collagen bone"
"6280",3665,"Charcoal"
"6281",3665,"Charcoal"
"6282",3670,"Shell"
"6283",3670,""
"6284",3675,""
"6285",3675,"charcoal"
"6286",3675,"charcoal"
"6287",3680,"charcoal"
"6288",3680,"charcoal"
"6289",3680,"charred crust"
"6290",3680,"charcoal"
"6291",3680,"Charcoal"
"6292",3680,"food remains"
"6293",3681,"Charcoal"
"6294",3684,"Charcoal"
"6295",3685,"Charcoal"
"6296",3685,"Charcoal"
"6297",3685,"Charcoal"
"6298",3690,"charcoal"
"6299",3690,"collagen bone"
"6300",3690,""
"6301",3690,"Charcoal"
"6302",3690,"Charcoal"
"6303",3690,""
"6304",3693,"Nutshell"
"6305",3695,"Charcoal"
"6306",3695,"Hazel nutshell"
"6307",3695,"collagen bone"
"6308",3699,"collagen bone"
"6309",3703,"Charcoal"
"6310",3704,"Charcoal"
"6311",3709,"Charcoal"
"6312",3710,"Charcoal"
"6313",3710,"charcoal"
"6314",3710,"Charcoal"
"6315",3710,"plant macrofossils"
"6316",3711,"collagen bone"
"6317",3712,"collagen bone"
"6318",3715,"collagen bone"
"6319",3718,"Charcoal"
"6320",3719,"collagen bone"
"6321",3720,"charcoal"
"6322",3720,"bone"
"6323",3720,""
"6324",3720,"collagen bone"
"6325",3720,"Cereal"
"6326",3725,"bone"
"6327",3725,""
"6328",3725,"Charcoal"
"6329",3726,"Food crust"
"6330",3727,"collagen bone"
"6331",3730,""
"6332",3730,"Shell"
"6333",3730,"Charcoal"
"6334",3730,"Charcoal"
"6335",3730,""
"6336",3732,"Charcoal"
"6337",3733,"collagen bone"
"6338",3733,"collagen bone"
"6339",3735,""
"6340",3735,"collagen bone"
"6341",3736,"tooth"
"6342",3737,"collagen bone"
"6343",3738,"Charcoal"
"6344",3740,"charcoal"
"6345",3740,"Charcoal"
"6346",3740,"charcoal"
"6347",3740,"collagen bone"
"6348",3747,"Charcoal"
"6349",3749,"Charcoal"
"6350",3750,"Charcoal"
"6351",3750,"Shell"
"6352",3750,"Charcoal"
"6353",3750,"collagen bone"
"6354",3750,""
"6355",3750,""
"6356",3753,"Charcoal"
"6357",3755,"collagen bone"
"6358",3760,"grain"
"6359",3760,"Charcoal"
"6360",3760,"charcoal"
"6361",3760,"charcoal"
"6362",3760,""
"6363",3760,"Hazel nutshell"
"6364",3765,""
"6365",3765,"bone"
"6366",3765,"Charcoal"
"6367",3774,"collagen bone"
"6368",3775,"collagen bone"
"6369",3775,"Burned bone"
"6370",3778,"collagen bone"
"6371",3780,"Charcoal"
"6372",3780,"Charcoal"
"6373",3780,"Charcoal"
"6374",3780,"Charcoal"
"6375",3785,""
"6376",3790,"Charcoal"
"6377",3790,"collagen bone"
