"yearsBP","conMW","decMW","wetwMW","wetmMW","pasMW","araMW","heaMW","SPD","clim","conMWs","decMWs","wetwMWs","wetmMWs","pasMWs","araMWs","heaMWs"
3300,0.821926373992872,0.684883764311148,0.201530795158133,0.242698543321956,0.196494599750199,0.00376642179920868,0.231354217500604,0.0271065503474147,3.66809590827,1.26792722833943,1.06845816642853,0.343160853648021,0.294568780639306,0.271151989725323,0.00294810023096819,0.25107395953093
3200,1.03670316717609,1.0913782819165,0.337075738920685,0.267911013607021,0.366621096744075,0.00485644820218142,0.328471077340588,0.0212625358546974,3.851086174,1.21973556904802,1.03075186991818,0.371826596971773,0.285985398739224,0.281557848247137,0.00337530014113296,0.262197217261997
3100,1.2636755747517,0.874630263763776,0.300219010565004,0.216127433271471,0.172241248254726,0.00606060606060606,0.151341112871835,0.017414053082473,4.43362071712,1.1902073391672,1.00411375653803,0.297200269311582,0.282943617328229,0.2694311724994,0.00413287589870872,0.243554023176799
3000,0.793210071753884,0.747656466493518,0.264881202060982,0.152641896624685,0.202006723880198,0.00332753304637177,0.237042472639225,0.0141288182630184,4.99826030253,1.16039896809002,0.978501621093019,0.312776781780239,0.269318322689268,0.187123986067462,0.00425145723081547,0.251617468327634
2900,0.21894992278844,0.341265977870273,0.109224730306494,0.106862804083188,0.145156820597528,0.00132362673726009,0.0122891267527571,0.0240379592463194,4.81570140437,1.03660633035335,0.810958383046607,0.242586295402259,0.250216842253174,0.173581772238863,0.00400436931884757,0.216883079567896
2800,1.05576491732421,0.941186117991208,0.334739523080828,0.262760786656165,0.307173616348646,0.00708971843892174,0.1936699437486,0.0471910423867746,4.45811851489,0.938227051836165,0.85113278932688,0.269228040986798,0.232479978158808,0.226165218473087,0.00459088481027103,0.195652926359096
2700,0.780883206295583,0.695801274667669,0.20184914881038,0.168462296733566,0.155366875160974,0,0.185872684546572,0.0480223248866729,4.05425143143,0.933030147228032,0.768114592430584,0.242182722964737,0.226106660193496,0.23127024575481,0.00408804769098049,0.205323658944589
2600,1.23302820988083,0.93166703208771,0.295669574220659,0.298263183511814,0.207105312459663,0.00557752955943001,0.245980391394558,0.0574331430781724,3.1584736094,0.900517680495451,0.803369344970093,0.241272835695868,0.214465994726233,0.181236093810318,0.00400023548049747,0.198252628349342
2500,0.567540739592081,0.681181496380153,0.144517165369411,0.207410171618541,0.207054019445799,0.00259291270527225,0.123496503240982,0.0591405845864932,3.44662035185,0.868719476195352,0.744769804179187,0.217200028357554,0.210054948263306,0.207079665952731,0.00385354684375541,0.18477041406689
2400,0.676456919818188,0.569936025484289,0.216818758746263,0.325803622501926,0.285862220257414,0.00649577467024963,0.139061795034129,0.0572274743944713,3.0515464403,0.823688695275614,0.701242055853546,0.238718834045508,0.217291524375169,0.246458119851606,0.00405846265226394,0.161094253778582
2300,1.56260892706852,1.1839555339511,0.375306154856213,0.330431101349878,0.344084733930857,0.0114456240201249,0.314881704415326,0.064527685409312,3.1241358206,0.861055364315217,0.763570494061772,0.246832160400585,0.23157948288497,0.314973477094135,0.0047315898972038,0.181536827721519
2200,0.482017982017982,0.47032967032967,0.137562437562438,0.14975024975025,0.110589410589411,0.0013986013986014,0.110489510489511,0.0487527769946116,3.42308115416,0.822156353098229,0.782008164413114,0.233974818150997,0.231218027025666,0.227337072260134,0.0044904734412325,0.165717707452805
2100,1.16003704775177,0.883745822897496,0.321318836331455,0.302893698851527,0.267942676185776,0.00874141658559146,0.256967873747163,0.0440626757080625,2.19027969384,0.939792243718645,0.773802407971155,0.239104670573156,0.255721888871708,0.189266043387593,0.00541769717227392,0.196302550827105
2000,0.934515035024988,1.04222870875578,0.221277919455808,0.204889981075149,0.39547478963502,0.00905045924621945,0.235499001150885,0.0434021897602691,3.16646508872,0.924636008431242,0.823292041412314,0.254456821390435,0.248488038174081,0.331708732910398,0.00566278977318614,0.201531183002391
